Tpeak,FWHM(eV)
5.509366174636177, 124.77692307692308
5.548324012474014, 124.77692307692308
5.587281850311852, 124.77692307692308
5.665231580041582, 124.64965034965036
5.7041894178794195, 124.64965034965036
5.743147255717258, 124.64965034965036
5.782105093555096, 124.64965034965036
5.811323471933473, 124.64965034965036
5.860054823284826, 124.52237762237763
5.899012661122664, 124.52237762237763
5.937970498960501, 124.52237762237763
5.9769283367983395, 124.52237762237763
6.015886174636178, 124.52237762237763
6.045104553014555, 124.52237762237763
6.093835904365907, 124.39510489510491
6.132793742203745, 124.39510489510491
6.171751580041582, 124.39510489510491
6.21070941787942, 124.39510489510491
6.249667255717259, 124.39510489510491
6.278885634095637, 124.39510489510491
6.327616985446988, 124.26783216783217
6.366574823284826, 124.26783216783217
6.405532661122664, 124.26783216783217
