Red Tdet=210K,,Blue Tdet=230k,,Black Tdet=250K,,green Tdet=270K,
X,Y,X,Y,X,Y,X,Y
0.18161557685116478,135.02717770034843,0.14334918316484943,140.38571428571427,0.15916435723884295,140.10034843205574,0.12004022994553533,148.66132404181184
0.18495136723605726,134.80522648083624,0.14531938838325648,140.22717770034842,0.1606194171431445,139.91010452961672,0.12004022994553533,148.53449477351916
0.18834842713144473,134.58327526132405,0.14598212266912644,140.00522648083623,0.16282698614944296,139.65644599303135,0.12113762215398552,148.40766550522648
0.19180788189368456,134.32961672473868,0.1486634222008563,139.78327526132404,0.16506489620045603,139.46620209059233,0.12113762215398552,148.2808362369338
0.195330877548908,134.10766550522646,0.1486634222008563,139.593031358885,0.16657389806642386,139.2759581881533,0.12224504657963248,148.1540069686411
0.19801552426796412,133.9491289198606,0.15139397000386345,139.402787456446,0.1688633060419368,139.02229965156795,0.12224504657963248,148.02717770034843
0.2025721812765627,133.69547038327525,0.15277799403617298,139.11742160278746,0.17196487146062042,138.76864111498256,0.12336259493570433,147.90034843205575
0.20629288820195393,133.4418118466899,0.15558411547335937,138.89547038327527,0.1751234043062238,138.45156794425085,0.12336259493570433,147.77351916376307
0.2100819345209254,133.25156794425087,0.1584417778249943,138.5149825783972,0.178339950917383,138.1979094076655,0.12449035977385953,147.6466898954704
0.21394057544459913,133.02961672473867,0.16135192775925364,138.26132404181183,0.18161557685116478,137.8808362369338,0.12449035977385953,147.51986062717768
0.21787008923895448,132.80766550522648,0.16431552933206517,138.00766550522647,0.18495136723605726,137.62717770034843,0.1256284344918518,147.393031358885
0.22187177764828384,132.61742160278743,0.16733356430647495,137.62717770034843,0.18749335694841546,137.4369337979094,0.1256284344918518,147.26620209059232
0.22594696632642616,132.39547038327527,0.17040703247787947,137.37351916376306,0.19007028401643802,137.18327526132404,0.12677691334126506,147.13937282229963
0.23009700527592106,132.20522648083625,0.1735369520052315,137.1198606271777,0.19356136466529344,136.92961672473868,0.12677691334126506,147.01254355400695
0.2343232692952292,131.98327526132402,0.1767243597483295,136.8662020905923,0.19711656708973246,136.6759581881533,0.12793589143531897,146.88571428571427
0.2386271584341667,131.793031358885,0.1799703116113014,136.61254355400695,0.2007370690345618,136.42229965156793,0.12793589143531897,146.7588850174216
0.24301009845770474,131.60278745644598,0.18327588289239843,136.35888501742158,0.20442406987659723,136.16864111498256,0.12910546475674586,146.6320557491289
0.24747354131828767,131.41254355400696,0.18664216864021274,136.10522648083622,0.20817879102198542,135.9149825783972,0.12910546475674586,146.50522648083623
0.252018965636827,131.22229965156794,0.19007028401643802,135.85156794425086,0.2120024763108237,135.66132404181184,0.1302857301657398,146.37839721254355
0.2566478771925292,131.06376306620209,0.19356136466529344,135.5979094076655,0.2158963924292115,135.40766550522648,0.1302857301657398,146.25156794425087
0.2613618094217207,130.87351916376306,0.19711656708973246,135.34425087108013,0.22594696632642616,134.80522648083624,0.13147678540797814,146.25156794425087
0.2661623239258349,130.68327526132404,0.2007370690345618,135.09059233449477,0.23009700527592106,134.58327526132405,0.13147678540797814,146.12473867595818
0.2710510109887295,130.49303135888502,0.20442406987659723,134.8369337979094,0.2343232692952292,134.36132404181183,0.13147678540797814,145.9979094076655
0.2760294901035059,130.3662020905923,0.20723369432193303,134.6466898954704,0.2386271584341667,134.13937282229963,0.13267872912271655,145.9979094076655
0.28109941050900417,130.2076655052265,0.2100819345209254,134.39303135888503,0.24301009845770474,133.88571428571427,0.13267872912271655,145.87108013937282
0.28626245173615245,130.0491289198606,0.21394057544459913,134.26620209059232,0.24747354131828767,133.6320557491289,0.13267872912271655,145.74425087108014
0.2915203241643515,129.92229965156793,0.21787008923895448,134.0759581881533,0.252018965636827,133.4418118466899,0.133891660850958,145.74425087108014
0.29687476958807807,129.79547038327524,0.22187177764828384,133.82229965156793,0.2566478771925292,133.2198606271777,0.133891660850958,145.61742160278743
0.30232756179389564,129.6369337979094,0.22594696632642616,133.56864111498257,0.2613618094217207,132.9979094076655,0.13511568104369645,145.49059233449475
0.3078805071480628,129.5101045296167,0.23009700527592106,133.34668989547038,0.2661623239258349,132.80766550522648,0.13511568104369645,145.36376306620207
0.31353544519493515,129.38327526132403,0.2343232692952292,133.18815331010452,0.2710510109887295,132.61742160278743,0.1363508910702356,145.2369337979094
0.31929424926635774,129.25644599303135,0.2386271584341667,132.93449477351916,0.2760294901035059,132.39547038327527,0.1363508910702356,145.1101045296167
0.32515882710225036,129.12961672473867,0.24301009845770474,132.6808362369338,0.28109941050900417,132.2369337979094,0.13759739322658437,144.98327526132402
0.3311311214825914,129.002787456446,0.24747354131828767,132.5540069686411,0.28626245173615245,132.07839721254354,0.13759739322658437,144.85644599303134
0.33721311087100986,128.8759581881533,0.252018965636827,132.30034843205573,0.2915203241643515,131.8881533101045,0.13885529074392855,144.85644599303134
0.34340681007019824,128.74912891986062,0.2566478771925292,132.1101045296167,0.29687476958807807,131.72961672473866,0.13885529074392855,144.72961672473866
0.3497142708893633,128.62229965156794,0.2613618094217207,131.91986062717768,0.30232756179389564,131.60278745644598,0.14012468779717985,144.60278745644598
0.35613758282393615,128.52717770034843,0.2661623239258349,131.6979094076655,0.3078805071480628,131.44425087108013,0.14012468779717985,144.4759581881533
0.3626788737477676,128.40034843205575,0.2710510109887295,131.53937282229964,0.31353544519493515,131.2540069686411,0.14140568951360366,144.34912891986062
0.36934031061803607,128.27351916376307,0.2760294901035059,131.3808362369338,0.31929424926635774,131.12717770034843,0.14140568951360366,144.22229965156794
0.37612410019310394,128.17839721254353,0.28109941050900417,131.19059233449477,0.32515882710225036,130.96864111498257,0.14269840198152514,144.09547038327526
0.38303248976355747,128.05156794425085,0.28626245173615245,131.03205574912892,0.3311311214825914,130.8418118466899,0.14269840198152514,143.96864111498257
0.39006776789667597,127.95644599303135,0.2915203241643515,130.87351916376306,0.33721311087100986,130.68327526132404,0.14400293225911517,143.96864111498257
0.3972322651945731,127.86132404181184,0.29687476958807807,130.74668989547038,0.34340681007019824,130.5247386759582,0.14400293225911517,143.8418118466899
0.4045283550662643,127.73449477351916,0.30232756179389564,130.55644599303136,0.3497142708893633,130.3979094076655,0.14531938838325648,143.7149825783972
0.41195845451391394,127.63937282229963,0.3078805071480628,130.3979094076655,0.35613758282393615,130.27108013937283,0.14531938838325648,143.58815331010453
0.4195250249335253,127.54425087108012,0.31353544519493515,130.30278745644597,0.3626788737477676,130.11254355400695,0.14664787937849105,143.46132404181185
0.42723057293033556,127.44912891986061,0.31929424926635774,130.1759581881533,0.36934031061803607,129.98571428571427,0.14798851526604906,143.33449477351917
0.4350776511491882,127.3540069686411,0.32515882710225036,130.01742160278746,0.37612410019310394,129.85888501742158,0.14798851526604906,143.20766550522646
0.4430688591201567,127.22717770034842,0.3311311214825914,129.85888501742158,0.38303248976355747,129.7320557491289,0.14934140707296042,143.08083623693378
0.45120684411970063,127.16376306620208,0.33721311087100986,129.7320557491289,0.39006776789667597,129.60522648083622,0.14934140707296042,142.9540069686411
0.45949430204763836,127.10034843205574,0.34340681007019824,129.60522648083622,0.3972322651945731,129.47839721254354,0.1507066668412499,142.9540069686411
0.46793397832022776,126.97351916376306,0.3497142708893633,129.47839721254354,0.4045283550662643,129.35156794425086,0.1507066668412499,142.82717770034841
0.4765286687796496,126.91010452961672,0.35613758282393615,129.35156794425086,0.41195845451391394,129.25644599303135,0.15208440763721576,142.70034843205573
0.4852812206201972,126.84668989547038,0.3626788737477676,129.22473867595818,0.4195250249335253,129.12961672473867,0.15208440763721576,142.57351916376305
0.49419453333147606,126.75156794425087,0.36934031061803607,129.0979094076655,0.42723057293033556,129.002787456446,0.1534747435607937,142.57351916376305
0.5032715596589291,126.68815331010452,0.37612410019310394,128.97108013937282,0.4350776511491882,128.8759581881533,0.1534747435607937,142.44668989547037
0.5125153065820022,126.59303135888501,0.38303248976355747,128.84425087108013,0.4430688591201567,128.7808362369338,0.15487778975500643,142.3198606271777
0.5219288363102783,126.52961672473867,0.39006776789667597,128.71742160278745,0.45120684411970063,128.68571428571428,0.15487778975500643,142.193031358885
0.5315152672979064,126.46620209059233,0.3972322651945731,128.59059233449477,0.45949430204763836,128.62229965156794,0.1562936624154991,142.193031358885
0.5412777752766625,126.37108013937282,0.4045283550662643,128.52717770034843,0.46793397832022776,128.49547038327526,0.1562936624154991,142.06620209059233
0.5512195943079872,126.33937282229965,0.41195845451391394,128.40034843205575,0.4765286687796496,128.36864111498258,0.1577224788001622,141.93937282229965
0.5613440178543431,126.24425087108014,0.4195250249335253,128.27351916376307,0.4852812206201972,128.30522648083624,0.15916435723884295,141.81254355400696
0.5716543998702532,126.21254355400697,0.42723057293033556,128.17839721254353,0.49419453333147606,128.2418118466899,0.1620877790163155,141.43205574912892
0.5821541559133785,126.08571428571429,0.4350776511491882,128.08327526132405,0.5032715596589291,128.1149825783972,0.1635695644632294,141.30522648083624
0.5928467642759996,126.08571428571429,0.4430688591201567,127.95644599303135,0.5125153065820022,128.05156794425085,0.1635695644632294,141.17839721254353
0.6318413360804747,125.83205574912891,0.45120684411970063,127.89303135888501,0.5219288363102783,127.98815331010452,0.16506489620045603,141.17839721254353
0.640525425309776,125.83205574912891,0.45949430204763836,127.76620209059233,0.5315152672979064,127.86132404181184,0.16506489620045603,141.05156794425085
0.6552649497951074,125.70522648083623,0.46793397832022776,127.70278745644599,0.5412777752766625,127.7979094076655,0.16657389806642386,140.92473867595817
0.6673004070889215,125.61010452961672,0.4765286687796496,127.60766550522646,0.5512195943079872,127.73449477351916,0.1680966950316763,140.7979094076655
0.6795569234097998,125.57839721254355,0.4852812206201972,127.51254355400695,0.5613440178543431,127.60766550522646,0.16963341320922132,140.6710801393728
0.6920385590183757,125.48327526132404,0.49419453333147606,127.41742160278744,0.5716543998702532,127.54425087108012,0.16963341320922132,140.54425087108012
0.7047494487513645,125.45156794425085,0.5032715596589291,127.3540069686411,0.5821541559133785,127.48083623693378,0.1711841798649756,140.54425087108012
0.7176938033913285,125.35644599303134,0.5125153065820022,127.25888501742159,0.5928467642759996,127.3540069686411,0.1711841798649756,140.41742160278744
0.7308759110615957,125.32473867595817,0.5219288363102783,127.19547038327525,0.6037357671372859,127.32229965156793,0.17274912342830423,140.29059233449476
0.7443001386468031,125.293031358885,0.5315152672979064,127.10034843205574,0.6148247717367247,127.22717770034842,0.17432837350265712,140.16376306620208
0.7579709332395316,125.19790940766549,0.5412777752766625,127.00522648083623,0.6261174515691037,127.16376306620208,0.1759220608763018,140.0369337979094
0.7718928236135079,125.19790940766549,0.5512195943079872,126.94181184668989,0.637617547601446,127.10034843205574,0.1775303175331555,139.91010452961672
0.7860704217238703,125.10278745644598,0.5613440178543431,126.87839721254355,0.6493288695122902,127.00522648083623,0.1775303175331555,139.78327526132404
0.8005084242349864,125.07108013937281,0.5716543998702532,126.8149825783972,0.6612552969537383,126.97351916376306,0.17915327666371506,139.78327526132404
0.8152116140763336,125.07108013937281,0.5821541559133785,126.7198606271777,0.6734007808366831,126.84668989547038,0.17915327666371506,139.65644599303135
0.8301848620269601,124.9759581881533,0.5928467642759996,126.65644599303135,0.6857693446396378,126.8149825783972,0.18079107267608757,139.52961672473867
0.8454331283290424,124.94425087108013,0.6037357671372859,126.59303135888501,0.6983650857416119,126.7198606271777,0.18244384120712176,139.402787456446
0.8609614643310842,124.94425087108013,0.6148247717367247,126.4979094076655,0.7111921767794618,126.65644599303135,0.18411171913364072,139.2759581881533
0.8767750141612963,124.91254355400696,0.6261174515691037,126.43449477351916,0.7242548670301765,126.59303135888501,0.18579484458377768,139.14912891986063
0.8928790164317079,124.81742160278745,0.637617547601446,126.37108013937282,0.7375574838185524,126.56132404181184,0.18579484458377768,139.02229965156795
0.9092788059735817,124.81742160278745,0.6493288695122902,126.30766550522648,0.7511044339507192,126.46620209059233,0.18749335694841546,139.02229965156795
0.9259798156047044,124.78571428571428,0.6612552969537383,126.21254355400697,0.7649002051740003,126.46620209059233,0.18749335694841546,138.89547038327527
0.9429875779291332,124.69059233449477,0.6734007808366831,126.14912891986063,0.7789493676635854,126.33937282229965,0.18920739689273003,138.76864111498256
0.9603077271700045,124.69059233449477,0.6857693446396378,126.08571428571429,0.7932565755365072,126.33937282229965,0.19093710636784048,138.76864111498256
0.9779460010360005,124.69059233449477,0.6983650857416119,126.02229965156793,0.8078265683934304,126.27595818815331,0.19093710636784048,138.64181184668988
0.9959082426221024,124.6588850174216,0.7111921767794618,125.9588850174216,0.8226641728887534,126.21254355400697,0.19268262862256427,138.64181184668988
1.014200402345255,124.56376306620209,0.7242548670301765,125.89547038327525,0.8377743043295532,126.21254355400697,0.19268262862256427,138.5149825783972
1.0328285399155797,124.56376306620209,0.7375574838185524,125.83205574912891,0.8531619683038982,126.14912891986063,0.19444410821528113,138.3881533101045
1.0517988263437994,124.56376306620209,0.7511044339507192,125.76864111498257,0.8688322623390646,126.08571428571429,0.19622169102590478,138.26132404181183
1.0711175459855304,124.46864111498257,0.7649002051740003,125.7369337979094,0.8847903775902146,126.08571428571429,0.19801552426796412,138.13449477351915
1.0907910986231228,124.4369337979094,0.7789493676635854,125.67351916376306,0.9010416005600903,126.02229965156793,0.199825756500795,138.00766550522647
1.110826001585743,124.4369337979094,0.7932565755365072,125.64181184668989,0.9175913148502892,125.9588850174216,0.20165253764184357,137.8808362369338
1.1312288919083886,124.4369337979094,0.8078265683934304,125.57839721254355,0.9344450029447136,125.9588850174216,0.20349601897908165,137.7540069686411
1.1520065285305652,124.37351916376306,0.8226641728887534,125.54668989547038,0.9516082480257692,125.89547038327525,0.2053563531835363,137.62717770034843
1.173165794535347,124.31010452961672,0.8377743043295532,125.48327526132404,0.9690867358239281,125.83205574912891,0.20723369432193303,137.50034843205574
1.194713699429556,124.31010452961672,0.8531619683038982,125.45156794425085,0.9868862565012626,125.83205574912891,0.20912819786945552,137.37351916376306
1.2166573814658297,124.31010452961672,0.8688322623390646,125.41986062717768,1.00501270656957,125.83205574912891,0.20912819786945552,137.24668989547038
1.239004110007337,124.27839721254355,0.8847903775902146,125.35644599303134,1.0234720908437334,125.70522648083623,0.21104002072262149,137.24668989547038
1.2617612879359226,124.18327526132404,0.9010416005600903,125.32473867595817,1.0422705244309594,125.70522648083623,0.21104002072262149,137.1198606271777
1.2849364541044914,124.18327526132404,0.9175913148502892,125.293031358885,1.0614142347565492,125.70522648083623,0.21296932121227607,137.1198606271777
1.3085372858344277,124.18327526132404,0.9344450029447136,125.26132404181183,1.0809095636268835,125.67351916376306,0.21296932121227607,136.99303135888502
1.3325716014588904,124.18327526132404,0.9516082480257692,125.19790940766549,1.1007629693302932,125.57839721254355,0.21491625911670456,136.99303135888502
1.3570473629128226,124.15156794425087,0.9690867358239281,125.16620209059232,1.12098102877652,125.57839721254355,0.21491625911670456,136.8662020905923
1.3819726783705268,124.05644599303136,0.9868862565012626,125.13449477351915,1.1415704396754764,125.57839721254355,0.21688099567486463,136.8662020905923
1.4073558049316943,124.05644599303136,1.00501270656957,125.07108013937281,1.1625380227560165,125.51498257839721,0.21688099567486463,136.73937282229963
1.4332051513567596,124.05644599303136,1.0234720908437334,125.07108013937281,1.1838907240254644,125.45156794425085,0.21886369359973945,136.73937282229963
1.4595292808525029,124.05644599303136,1.0422705244309594,125.00766550522647,1.2056356170706461,125.45156794425085,0.21886369359973945,136.61254355400695
1.4863369139088172,124.05644599303136,1.0614142347565492,124.9759581881533,1.2277799054011784,125.45156794425085,0.2208645170918134,136.61254355400695
1.5136369311875721,123.99303135888502,1.0809095636268835,124.94425087108013,1.2503309248358048,125.45156794425085,0.2208645170918134,136.48571428571427
1.5414383764645454,123.92961672473868,1.1007629693302932,124.94425087108013,1.2732961459325562,125.32473867595817,0.22288363185267016,136.48571428571427
1.569750459625389,123.92961672473868,1.12098102877652,124.88083623693379,1.296683176463551,125.32473867595817,0.22288363185267016,136.35888501742158
1.5985825597166177,123.92961672473868,1.1415704396754764,124.84912891986062,1.320499763935251,125.32473867595817,0.22492120509871585,136.35888501742158
1.6279442280526408,123.92961672473868,1.1625380227560165,124.81742160278745,1.3447537981550024,125.32473867595817,0.22492120509871585,136.2320557491289
1.6578451913798646,123.92961672473868,1.1838907240254644,124.78571428571428,1.3694533138447231,125.32473867595817,0.2269774055750274,136.2320557491289
1.6882953550989004,123.89790940766551,1.2056356170706461,124.75400696864111,1.3946064933025957,125.26132404181183,0.2269774055750274,136.10522648083622
1.7193048065459693,123.83449477351917,1.2277799054011784,124.72229965156794,1.420221669113643,125.19790940766549,0.2290524035693272,136.10522648083622
1.750883818334565,123.80278745644598,1.2503309248358048,124.69059233449477,1.4463073269100983,125.19790940766549,0.2290524035693272,135.97839721254354
1.783042851758502,123.80278745644598,1.2732961459325562,124.6588850174216,1.4728721081824672,125.19790940766549,0.23114637092608595,135.97839721254354
1.8157925602574687,123.80278745644598,1.296683176463551,124.62717770034843,1.499924813142228,125.19790940766549,0.23114637092608595,135.85156794425086
1.849143792946226,123.80278745644598,1.320499763935251,124.59547038327526,1.527474403637111,125.19790940766549,0.23325948106075425,135.85156794425086
1.8831075982086387,123.80278745644598,1.3447537981550024,124.56376306620209,1.5555300061199189,125.19790940766549,0.23325948106075425,135.72473867595818
1.9176952273577084,123.80278745644598,1.3694533138447231,124.56376306620209,1.5841009146718812,125.13449477351915,0.23539190897412415,135.72473867595818
1.9529181383628385,123.77108013937281,1.3946064933025957,124.53205574912892,1.6131965940815407,125.07108013937281,0.2375438312668224,135.5979094076655
1.988787999645561,123.70766550522647,1.420221669113643,124.50034843205574,1.6428266829801843,125.07108013937281,0.23971542615393562,135.47108013937282
2.025316693944972,123.6759581881533,1.4463073269100983,124.46864111498257,1.6730009970348712,125.07108013937281,0.2419068734797696,135.34425087108013
2.0625163222541687,123.6759581881533,1.4728721081824672,124.4369337979094,1.703729532200101,125.07108013937281,0.24411835473274365,135.21742160278745
2.1003992078289984,123.6759581881533,1.499924813142228,124.4369337979094,1.7350224680292115,125.07108013937281,0.2463500530604205,135.09059233449477
2.1389779002704166,123.6759581881533,1.527474403637111,124.4369337979094,1.7668901710465983,125.07108013937281,0.24860215328467405,134.9637630662021
2.178265179681845,123.6759581881533,1.5555300061199189,124.40522648083623,1.7993431981818673,125.07108013937281,0.2508748419169961,134.8369337979094
2.2182740609028846,123.6759581881533,1.5841009146718812,124.37351916376306,1.8323923002670675,125.07108013937281,0.25316830717394195,134.8369337979094
2.259017797820783,123.6759581881533,1.6131965940815407,124.3418118466899,1.8660484255981626,125.03937282229964,0.25316830717394195,134.71010452961673
2.3005098877611028,123.64425087108013,1.6428266829801843,124.31010452961672,1.9003227235619065,125.00766550522647,0.25548273899271856,134.58327526132405
2.342764075959027,123.61254355400696,1.6730009970348712,124.31010452961672,1.9352265483293463,124.94425087108013,0.257818329046914,134.58327526132405
2.385794360112792,123.54912891986062,1.703729532200101,124.31010452961672,1.970771462617156,124.94425087108013,0.257818329046914,134.45644599303137
2.4296149950207604,123.54912891986062,1.7350224680292115,124.27839721254355,2.0069692415180604,124.94425087108013,0.26017527076237135,134.45644599303137
2.4742404973036543,123.54912891986062,1.7668901710465983,124.24668989547038,2.043831876401617,124.94425087108013,0.26017527076237135,134.32961672473868
2.519685650213534,123.54912891986062,1.7993431981818673,124.21498257839721,2.0813715788866336,124.94425087108013,0.2625537593332079,134.32961672473868
2.565965508531095,123.54912891986062,1.8323923002670675,124.18327526132404,2.1196007848865586,124.94425087108013,0.26495399173798,134.20278745644598
2.6130954035529204,123.54912891986062,1.8660484255981626,124.18327526132404,2.1585321587291757,124.94425087108013,0.26737616675599646,134.0759581881533
2.6610909481703406,123.54912891986062,1.9003227235619065,124.18327526132404,2.1981785973519523,124.94425087108013,0.2698204849837809,133.9491289198606
2.709968042041566,123.54912891986062,1.9352265483293463,124.18327526132404,2.238553234574465,124.94425087108013,0.27228714885168415,133.9491289198606
2.7597428768588257,123.54912891986062,1.970771462617156,124.18327526132404,2.2796694454492794,124.94425087108013,0.27228714885168415,133.82229965156793
2.810431941712253,123.54912891986062,2.0069692415180604,124.1198606271777,2.321540850692755,124.94425087108013,0.27477636264064914,133.82229965156793
2.862052028552279,123.51742160278745,2.043831876401617,124.1198606271777,2.364181321197235,124.94425087108013,0.27728833249912865,133.69547038327525
2.9146202377523664,123.48571428571428,2.0813715788866336,124.1198606271777,2.4076049826260957,124.94425087108013,0.27982326646015776,133.56864111498257
2.968153983773916,123.45400696864111,2.1196007848865586,124.1198606271777,2.451826220093215,124.94425087108013,0.28238137445858286,133.56864111498257
3.0226710009352096,123.42229965156794,2.1585321587291757,124.05644599303136,2.496859682928382,124.94425087108013,0.28238137445858286,133.4418118466899
3.078189349286333,123.42229965156794,2.1981785973519523,124.05644599303136,2.5427202895302248,124.94425087108013,0.2849628683484472,133.4418118466899
3.134727420591983,123.42229965156794,2.238553234574465,124.05644599303136,2.5894232323082944,124.94425087108013,0.28756796192053613,133.3149825783972
3.1923039444241805,123.42229965156794,2.2796694454492794,124.05644599303136,2.6369839827158987,124.94425087108013,0.29019687092008306,133.3149825783972
3.250937994366887,123.42229965156794,2.321540850692755,124.05644599303136,2.6854182963753916,124.94425087108013,0.29019687092008306,133.18815331010452
3.3106489943345694,123.42229965156794,2.364181321197235,123.99303135888502,2.734742218297599,124.94425087108013,0.2928498130646358,133.18815331010452
3.3714567250068437,123.42229965156794,2.4076049826260957,123.99303135888502,2.7849720881970996,124.94425087108013,0.29552700806208826,133.06132404181184
3.4333813303812803,123.42229965156794,2.451826220093215,123.99303135888502,2.836124545905146,124.94425087108013,0.298228677628875,133.06132404181184
3.4964433244465853,123.42229965156794,2.496859682928382,123.99303135888502,2.8882165368820054,124.94425087108013,0.3009550455083335,132.93449477351916
3.560663597978347,123.42229965156794,2.5427202895302248,123.99303135888502,2.9412653178305357,124.94425087108013,0.30370633748923415,132.80766550522648
3.6260634254595923,123.42229965156794,2.5894232323082944,123.99303135888502,2.9952884624128835,124.94425087108013,0.3064827814244786,132.80766550522648
3.6926644721284623,123.42229965156794,2.6369839827158987,123.92961672473868,3.0503038670721687,124.94425087108013,0.30928460724997026,132.6808362369338
3.7604888011553443,123.42229965156794,2.6854182963753916,123.92961672473868,3.1063297569611077,124.94425087108013,0.3121120470036569,132.6808362369338
