Red window c2,,Black window c1,,Blue 12um Be window 500um Si detector,,Green 25um Be window 1000um Si detector,,Violet 100um Be window 750 um CdTe detector,
Energy(keV),Intrinsic Efficiency,Energy(keV),Intrinsic Efficiency,Energy(keV),Intrinsic Efficiency,Energy(keV),Intrinsic Efficiency,Energy(keV),Intrinsic Efficiency
0.1725518598056687,2.5850760416329206,0.2888593432742433,1.8118402973889058,0.7551967282254843,3.4806504774365417,0.831562234758987,3.414063873091684,1.4788693434863207,3.221850062332944
0.17216574474561552,2.4871144933692046,0.2947423288773903,3.0640406155166433,0.750138408477978,3.361712927609224,0.8297014683634609,3.2846878015591727,1.4689638530034421,3.1117559995107866
0.17216574474561552,2.420758677259163,0.2947423288773903,2.970793618367625,0.7654159252355156,4.173638910403739,0.8297014683634609,3.184725917073592,1.5022426900156258,3.984573289919757
0.17101257583751234,2.3561732236890736,0.2947423288773903,2.8803843781443055,0.7654159252355156,4.046623852702283,0.8297014683634609,3.099757939974981,1.4988811584324653,3.8335777438064502
0.17101257583751234,2.2844685351939824,0.2927681400510036,2.792726534270846,0.7654159252355156,3.938660576804731,0.8409288511735554,3.8040723319799836,1.4988811584324653,3.7169116620525093
0.17449546308015906,2.8803843781443055,0.29873073324067584,3.361712927609224,0.760289157143217,3.8040723319799836,0.8409288511735554,3.688304179267365,1.4888416284934527,3.631748057827055
0.17449546308015906,2.803536184532013,0.29873073324067584,3.2594069613667567,0.7757734067264334,4.7228376261244875,0.8409288511735554,3.576059162818435,1.5191637699430278,4.3046407050667055
0.17332668968144127,2.7077363543560042,0.29873073324067584,3.1724465059744316,0.7757734067264334,4.579108974347379,0.852308161067753,4.3046407050667055,1.5191637699430278,4.173638910403739
0.1772533422290697,3.1602144408450243,0.3027731080310312,3.688304179267365,0.7757734067264334,4.4569390807378495,0.852308161067753,4.173638910403739,1.543173964884209,4.871077619618377
0.1768567067772323,3.05222653313651,0.3027731080310312,3.576059162818435,0.7705772640576809,4.3046407050667055,0.852308161067753,4.046623852702283,1.5397208423922535,4.686487960495958
0.17567211773051825,2.970793618367625,0.3007451289176074,3.46723006412066,0.7880344091899035,5.344304028586766,0.852308161067753,3.938660576804731,1.5294077675977946,4.579108974347379
0.1796519050898777,3.414063873091684,0.3075583994463504,3.9234742048336457,0.7862710439409227,5.141781437916021,0.8465993873920244,3.4941228363949803,1.5294077675977946,4.439754372024648
0.1780492837233793,3.310164726772087,0.3048147621765305,3.8040723319799836,0.7862710439409227,5.004599533149672,0.8657787858299298,4.871077619618377,1.5294077675977946,4.078010559594534
0.18167548241552556,3.688304179267365,0.3110227000510161,4.238633735294215,0.7810045879304415,4.871077619618377,0.8638414538981851,4.686487960495958,1.5605560897400939,5.427529269666824
0.18167548241552556,3.5899008148344644,0.3110227000510161,4.109640710257545,0.7969107334430152,6.141724284718915,0.8638414538981851,4.543865526812066,1.5605560897400939,5.262354955797783
0.18413388494470384,3.9234742048336457,0.3152314076997921,4.650418062730717,0.7969107334430152,5.954815095602085,0.8580554300428709,4.439754372024648,1.5605560897400939,5.102207340562055
0.18413388494470384,3.8187965418058565,0.3152314076997921,4.508893333051478,0.7969107334430152,5.773594055831726,0.8755308133364341,5.427529269666824,1.5852204851612095,6.141724284718915
0.18704409815559767,4.173638910403739,0.31311998269620545,4.371675581549387,0.7915730126223139,5.59788805972405,0.8755308133364341,5.262354955797783,1.5816732762031904,5.908983425165754
0.18537553322703976,4.046623852702283,0.3194970668831987,5.102207340562055,0.807694397460732,6.738394334981668,0.8755308133364341,5.102207340562055,1.5816732762031904,5.751332694327696
0.18915094024967155,4.371675581549387,0.3194970668831987,4.946933448000135,0.807694397460732,6.53332687139746,0.8893684692370928,6.141724284718915,1.57107920333701,5.59788805972405
0.192140447397326,4.650418062730717,0.31735707042627137,4.796384957622415,0.807694397460732,6.359018757468231,0.8873783512499813,5.908983425165754,1.6066714261369002,6.843329325585046
0.19042641944859112,4.508893333051478,0.3245466783936738,5.59788805972405,0.8204599072231584,7.393031029850459,0.8873783512499813,5.729157166398254,1.6030762169349408,6.584001118129558
0.19474046009886747,5.023970556408372,0.32382044825996714,5.406602237046005,0.818623984233366,7.112871856819568,0.8873783512499813,5.576304171326019,1.5923387868298957,6.433145430282862
0.19430469415273083,4.852296108698852,0.32165149372552604,5.262354955797783,0.8131408277120713,6.949898437272106,0.8814346768802778,4.985303199130865,1.6284126376920152,7.625082808574106
0.19693399308280748,5.427529269666824,0.3289383902768137,6.047547642116608,0.8297014683634609,7.986888429289356,0.9014032560177501,6.843329325585046,1.6247687787147667,7.336130025159996
0.19693399308280748,5.262354955797783,0.32600402844939275,5.863504501537049,0.8297014683634609,7.7438259323942535,0.8993862080837475,6.584001118129558,1.613886051484451,7.168041210893105
0.20004651041505056,5.773594055831726,0.3333895300775646,6.53332687139746,0.8409288511735554,8.76281663765978,0.8993862080837475,6.383632255398981,1.6504480477199444,8.496140558403091
0.19826195482281123,5.59788805972405,0.3304154609520419,6.3345001622912935,0.8409288511735554,8.496140558403091,0.9115565532468008,7.625082808574106,1.646754880646708,8.17417901067176
0.20229981010785572,6.047547642116608,0.3371447894127543,7.058127117719547,0.8352962962972464,8.237580149505416,0.9115565532468008,7.393031029850459,1.6357248901544945,7.986888429289356
0.20549713351258364,6.433145430282862,0.3371447894127543,6.843329325585046,0.854219627354387,9.614126465527617,0.9115565532468008,7.168041210893105,1.669038494867471,9.46670432312859
0.2036639545281656,6.237367511883548,0.3424733209887194,7.508160481034463,0.852308161067753,9.285601480628248,0.9238915855042933,8.365861510406992,1.669038494867471,9.178607048386517
0.20827788667778374,6.755771087634676,0.33941821805843,7.2796669632188244,0.8465993873920244,9.037863121191076,0.9238915855042933,8.111265843345814,1.669038494867471,8.899277348597746
0.2110962685341174,7.076328386897487,0.346330899045826,8.111265843345814,0.8638414538981851,10.386397015677108,0.9238915855042933,7.894858570517938,1.6954174412450609,10.386397015677108
0.21395278826679887,7.412095938369511,0.346330899045826,7.894858570517938,0.8638414538981851,10.070311018642727,0.9177033449083727,7.003803725512797,1.6916236472640584,9.992804132469443
0.2163627265910223,7.7438259323942535,0.351017391393756,8.628448402874684,0.8755308133364341,11.395438083315431,0.9363935333747024,9.178607048386517,1.6802931250564068,9.763844368661076
0.21978231264634976,8.237580149505416,0.351017391393756,8.398242782239778,0.8755308133364341,11.048644252618264,0.9363935333747024,8.899277348597746,1.7145144182011083,11.220701470286532
0.21782169981539068,7.986888429289356,0.35576730057970923,9.178607048386517,0.8696664939649025,10.712404290945726,0.9363935333747024,8.661846055092699,1.7145144182011083,10.879225344705418
0.2222579140279611,8.628448402874684,0.35576730057970923,8.93372328325514,0.8873783512499813,12.310795424343873,0.9511931170159255,10.070311018642727,1.7416121059059821,12.310795424343873
0.22577067278946827,9.178607048386517,0.3605814847498312,10.070311018642727,0.8873783512499813,11.936144807761757,0.9490646555324486,9.688696225500992,1.737714943258077,11.89012237667975
0.22375663957362182,8.899277348597746,0.3605814847498312,9.763844368661076,0.9014032560177501,13.506792278662756,0.9490646555324486,9.430203362868653,1.7260757008136967,11.57289581712396
0.22882576412936878,9.638919062882588,0.358166304205841,9.46670432312859,0.8993862080837475,13.045250739210683,0.9619072412159603,10.879225344705418,1.7612294139763973,13.299680352082767
0.2319221964591322,10.096280009920275,0.3654608136625591,10.712404290945726,0.8933621048971847,12.697205540057904,0.9619072412159603,10.548141256079447,1.7612294139763973,12.894935307388113
0.23506052919818426,10.879225344705418,0.3654608136625591,10.426599061181864,0.9136008955392744,14.591747624444698,0.9749236106412613,11.753117046908532,1.7850620786167464,14.147681497434053
0.23453454002339535,10.50747057791496,0.3712368764893666,11.395438083315431,0.9054509328939536,14.257414733961179,0.9749236106412613,11.220701470286532,1.7850620786167464,13.770223622322145
0.23770822256276214,11.395438083315431,0.3679251824107744,11.048644252618264,0.9259635914979746,15.763853796126318,0.9683935567258999,10.227132946773065,1.7731057043035143,12.59948056784103
0.3075583994463504,24.740041039945517,0.3762603923977946,11.936144807761757,0.9177033449083727,15.28411732574761,0.990332157374267,12.894935307388113,1.8132747633434931,15.522132293146015
0.3048147621765305,23.925436908541464,0.38135188569123035,12.534748804295578,0.938493577410213,16.55441942976372,0.988116115421154,12.406281276664027,1.80921724292656,14.933920539487
0.3152314076997921,25.947332698756433,0.3865122762283859,13.506792278662756,0.9490646555324486,17.83817992866774,0.988116115421154,12.075283680373815,1.7970990769369797,14.591747624444698
0.31311998269620545,25.255062020548795,0.3830643148388998,13.095744260982194,0.9490646555324486,17.429463275254303,1.0014871389900757,13.506792278662756,1.8336992709179363,16.258648190761047
0.3194970668831987,26.761765193570742,0.39174249631534863,14.147681497434053,0.9619072412159603,18.97556042278793,1.017315518993595,15.049752058250984,1.8585125856560611,17.295316134849624
0.32382044825996714,27.60176102070557,0.39704349087401775,14.81898052648918,0.9619072412159603,18.469295511640325,1.0150390970347036,14.47944117034378,1.8585125856560611,16.83387987203631
0.328202332917255,28.468122559687146,0.39615503640302463,13.248400509866165,0.9749236106412613,20.185461453957206,1.0082403489507625,14.147681497434053,1.846064238673543,15.763853796126318
0.3326435125117617,29.47532597602437,0.39882638187882474,14.147681497434053,0.9749236106412613,19.64691657719095,1.0082403489507625,13.19731838835775,1.887886146535489,18.39808308137012
0.3424733209887194,31.19361314383658,0.40151574072311785,13.611554605416163,0.988116115421154,21.472507005372986,1.0310816640540825,16.258648190761047,1.8710448741067853,17.83817992866774
0.33941821805843,30.1665151653263,0.40241621761281876,12.894935307388113,0.988116115421154,20.899623959550695,1.0287744379303871,15.642526141045273,1.9134327090971246,19.87593942056964
0.351017391393756,32.715833292781454,0.40151574072311785,12.406281276664027,1.0014871389900757,22.841615890104052,1.0426956431834848,17.564650897089813,1.9091510677041374,19.196757310638336
0.3486662712998206,31.842980103412707,0.40151574072311785,12.028724768771605,1.0014871389900757,22.232205238643964,1.0426956431834848,17.030111327401936,1.9349853836559867,20.81904086351681
0.35576730057970923,33.61261240515481,0.40151574072311785,11.662658320911923,1.017315518993595,24.298020549743022,1.0568052278796884,18.68459090197084,1.965567587621831,22.146484082451963
0.361390158634662,34.75704178536593,0.40151574072311785,11.307732259653857,1.0082403489507625,23.55856643106887,1.0568052278796884,18.11596854567976,1.94803334209494,21.472507005372986
0.370406168845757,36.59425121640531,0.40151574072311785,10.96360755306931,1.0287744379303871,25.450947098588678,1.0497267295842672,16.639909516632674,1.9877075031454088,23.19732151219133
0.3679251824107744,35.480589725899485,0.40694898520594225,10.548141256079447,1.0426956431834848,27.073725369834733,1.0711057411384124,19.87593942056964,2.019122973669934,24.676406324055975
0.3804985439398817,38.035612085101846,0.40694898520594225,10.227132946773065,1.0357116511117141,26.249799087790787,1.0711057411384124,19.271061124538498,2.001110976426863,23.925436908541464
0.3779499586153252,37.16412249680754,0.40694898520594225,9.915893783721181,1.0568052278796884,28.799973634060912,1.0880344345131336,21.143249532345084,2.001110976426863,22.665813720783675
0.3865122762283859,39.330634067916506,0.40694898520594225,9.614126465527617,1.0497267295842672,27.92351297432052,1.0855997665733328,20.42076208033964,2.046445411233848,25.84728705168
0.39615503640302463,40.46080139480225,0.40694898520594225,9.393843140087613,1.0735079034162447,29.78054412881575,1.1002899227591585,22.146484082451963,2.0741375714962653,27.073725369834733
0.39615503640302463,39.381313697643066,0.4189745634421186,11.220701470286532,1.0880344345131336,31.19361314383658,1.1151788637047164,23.55856643106887,2.102204457483488,28.35835745297653
0.40151574072311785,38.035612085101846,0.4180370343485094,10.837278099031353,1.1027575362221598,32.67373143883612,1.1151788637047164,22.841615890104052,2.1306511399219414,29.78054412881575
0.40151574072311785,37.020828050076254,0.41523701561563864,10.548141256079447,1.1151788637047164,34.136051520105255,1.1077093778642069,21.639053565703616,2.159482758154282,31.19361314383658
0.4042232344033245,39.22947038267337,0.41523701561563864,10.227132946773065,1.1328041273146028,35.298302755240364,1.1328041273146028,25.060684586356118,2.188704521067899,32.67373143883612
0.40694898520594225,35.75578675696216,0.423693842239527,11.753117046908532,1.1481330450894531,36.973186118368425,1.1302692793324423,24.204334188343275,2.213357824015954,34.136051520105255
0.4042232344033245,34.93653358416599,0.429427197117741,12.894935307388113,1.1610654768146151,38.62792924529293,1.145563895964356,26.249799087790787,2.2433086153951236,35.20751076893824
0.4133807634376446,36.973186118368425,0.429427197117741,12.50250774302893,1.179415972652756,39.943118216390275,1.1636693912400324,27.92351297432052,2.278763829793035,36.4062426390589
0.4246440578215069,38.72754169577075,0.429427197117741,12.168942840036895,1.1927007714895572,41.73078131161021,1.1610654768146151,26.969336668119578,2.304431549899697,38.035612085101846
0.4208559341170528,37.45237746247136,0.4362142407004277,13.299680352082767,1.208840200730078,43.04062324136642,1.1532886417066037,25.648351514168393,2.3356147358489947,39.22947038267337
0.4352381348043003,40.14939187404552,0.44211701953631255,13.966666379782607,1.225198026053201,44.3915783692709,1.1767768224887345,29.248466971261255,2.3672198875043216,40.46080139480225
0.43232290282584407,38.9275378912181,0.44809967379746873,14.591747624444698,1.2417772027585332,45.78493715260985,1.1927007714895572,31.11337897176016,2.3992527148357023,41.73078131161021
0.447096972159521,41.73078131161021,0.45314701431452675,15.763853796126318,1.2585807261363067,47.22203055342416,1.1927007714895572,30.1665151653263,2.4317190050795308,43.04062324136642
0.4441023094990525,40.77462629185963,0.45314701431452675,15.28411732574761,1.2784724383938197,48.829828201139236,1.1847120426725404,28.578312528051736,2.4646246237841254,44.3915783692709
0.45416328434491776,43.151615003931255,0.45927892463764053,16.258648190761047,1.3133066946265868,51.14677435703753,1.211551259235875,32.17271540725438,2.497975515869431,45.78493715260985
0.4665377710708589,44.50605393108166,0.46549381095534975,17.295316134849624,1.3015910750871176,49.8463336290096,1.225198026053201,33.61261240515481,2.5317777067010656,47.4048102236284
0.46237592597479615,43.37445793302783,0.46549381095534975,16.83387987203631,1.3490900721472672,53.57365822287859,1.2445621288768158,34.75704178536593,2.5660373031788968,48.704231309869
0.4792494227042438,45.903005862837176,0.46237592597479615,15.642526141045273,1.3370552397091016,52.21151235975647,1.2334597592210377,32.842464637296516,2.606593204454754,50.36249436243271
0.4749741807338147,44.73589143356282,0.4728508828959017,17.884180448226413,1.3858484314540205,56.11569627727448,1.2585807261363067,36.31260088223232,2.6716228417761525,52.61647894288541
0.492307425902857,47.343805193480435,0.4781770180379814,18.68459090197084,1.3734856885937912,54.6889174072875,1.2784724383938197,37.54895843815779,2.6537282693113067,51.41090576928074
0.4879156973584646,46.14005748372971,0.4814014526567245,18.256480887698594,1.4236083376602873,58.77835251762869,1.267067564923516,35.480589725899485,2.7138475093923136,54.40794470757149
0.5057212176313194,48.829828201139236,0.492307425902857,20.499803580982874,1.41090874987513,57.28387384324109,1.29287299727743,39.22947038267337,2.7815529415171847,56.18800435916984
0.5195004919811429,50.36249436243271,0.4879156973584646,19.87593942056964,1.46239707969329,61.56735020475505,1.3103679404813986,40.46080139480225,2.7629220554884917,54.6889174072875
0.5148661821588294,49.081994474467194,0.49785271719162305,21.472507005372986,1.4493514690439135,59.5401499363555,1.3015910750871176,38.33062655925054,2.876608872499917,58.175938401152116
0.5324610600222497,51.60989908429246,0.5057212176313194,22.20359471695976,1.4988811584324653,63.82774536621959,1.3280996223583492,41.73078131161021,2.9417773908538543,61.56735020475505
0.5469689089533444,52.61647894288541,0.5125645533635476,23.19732151219133,1.4888416284934527,61.88529539997178,1.3192039898756498,39.53374474403191,3.021931349856292,63.49982053642687
0.5618720500408245,53.850322512725384,0.5183380184854367,24.298020549743022,1.5816732762031904,67.89746732515884,1.3460712464167837,43.04062324136642,2.9949735964890336,61.88529539997178
0.5771812537227917,55.540571488208585,0.5265302865710082,25.125310266558824,1.6284126376920152,69.668843982402,1.3642860595145494,44.3915783692709,3.0973228990076773,65.83116477354363
0.5929075838970963,56.405488122274534,0.5396662348716206,25.947332698756433,1.613886051484451,67.89746732515884,1.3827473524454368,45.78493715260985,3.1817149721251856,67.89746732515884
0.6090624059171703,58.175938401152116,0.5360515418110086,25.255062020548795,1.669038494867471,71.11916155816428,1.4014584605337121,47.22203055342416,3.268406457424534,70.02862679142079
0.6256573948057215,59.0818948124259,0.5469689089533444,26.761765193570742,1.7145144182011083,73.35144326701578,1.4204227642366978,48.704231309869,3.3574600064817144,71.11916155816428
0.642704543692223,60.00195941072142,0.5556136847112781,27.56624044261947,1.7612294139763973,74.49372325648,1.4396436897555036,50.232955247478614,3.4721968076009233,72.22667889520756
0.6602161724802986,60.93635189859675,0.5618720500408245,28.799973634060912,1.7970990769369797,76.24058285788392,1.4591247096540263,51.80966263158908,3.738608604338164,74.49372325648
0.6782049367512661,61.88529539997178,0.5694752095344962,29.70394456046365,1.883661670058306,71.11916155816428,1.48218599469481,53.43585956221058,4.0526058400224585,76.83192539787734
0.6966838369102728,62.849016513408394,0.5656608554854892,28.14009527824327,1.9349853836559867,73.35144326701578,1.5225707892146536,55.25522328505083,4.604575624983986,80.47755432508957
0.7156662275816345,63.82774536621959,0.5784756945813491,30.71529311181705,1.9877075031454088,74.49372325648,1.5089883867481673,53.850322512725384,4.794041536790271,81.73080710120647
0.7351658272601667,64.82171566942199,0.5929075838970963,32.5896902032616,2.0418661305831263,75.65379162905182,1.5816732762031904,60.46735080402514,5.231724357895901,84.29616616540861
0.7551967282254843,65.32449039324774,0.5889362794303514,31.59789827528204,2.102204457483488,77.62752298904296,1.6247687787147667,62.12483134857742,5.483725837796138,85.60888503651219
0.7757734067264334,66.08597377784633,0.5889362794303514,30.873912572165718,2.1546505366077424,79.24351881326446,1.6727816372656816,64.48868416477143,5.825644881009753,86.94204648422324
0.7969107334430152,66.85633372530106,0.6009307110931359,33.61261240515481,2.213357824015954,81.10175995945318,1.6578592483712975,62.849016513408394,6.147429883353361,90.01805987634842
0.818623984233366,67.37488949596538,0.6090624059171703,34.667641995139164,2.1985327179593837,79.24351881326446,1.7145144182011083,66.3417690570979,6.314927547987205,91.77373790689747
0.8409288511735554,68.16027425107778,0.6186885616923072,35.8479926195909,2.273664695921175,82.04715796101509,1.7030305732441136,64.82171566942199,6.486988984504606,92.12896137677888
0.8638414538981851,68.42409840905313,0.6341236870171909,37.45237746247136,2.3356147358489947,82.68353786485643,1.7612294139763973,67.89746732515884,6.663738540990362,92.84353846925795
0.8873783512499813,69.48964633733686,0.6298763164334522,36.59425121640531,2.3992527148357023,83.6473745497642,1.7970990769369797,70.57178772339161,6.84530395361408,93.20290275628935
0.9115565532468008,69.75861602142905,0.6441459332314186,38.72754169577075,2.4646246237841254,84.9499899839499,1.7970990769369797,68.42409840905313,7.031816438944572,93.20290275628935
0.9363935333747024,70.57178772339161,0.6616968352419994,39.943118216390275,2.5317777067010656,86.2728906569553,1.883661670058306,65.83116477354363,7.223410788779532,93.92580962799306
0.9640645046876013,70.75377595954807,0.6557940340121841,38.9275378912181,2.600760494840348,86.94204648422324,1.9220248206510568,66.85633372530106,7.420225467558998,94.6543235605254
0.988116115421154,71.67078097215015,0.6782049367512661,41.73078131161021,2.6716228417761525,87.95552433031415,2.001110976426863,71.11916155816428,7.6224027124330345,94.6543235605254
1.0150390970347036,71.94819305197484,0.6736623092527516,40.77462629185963,2.7444159594319877,88.29596885464582,2.069496324778444,72.50624265800417,7.847649127827384,94.89841505863058
1.0426956431834848,72.22667889520756,0.6889238816495376,43.04062324136642,2.8191924550913336,89.32522928676084,2.1306511399219414,74.11100032965018,8.043433332181186,96.1283469049042
1.0711057411384124,72.78688851260769,0.70611124716908,44.73589143356282,2.896006369416708,89.67097545139222,2.1116442329832994,72.22667889520756,8.262590984133688,96.1283469049042
1.1002899227591585,72.78688851260769,0.7253505044061216,46.14005748372971,2.9749132155046265,90.7162642470021,2.183806910699964,76.24058285788392,8.487719976237313,96.1283469049042
1.1302692793324423,73.92037686048728,0.7451139694369309,47.588297368870215,3.055970019004689,91.41988407921835,2.1691797371327652,74.49372325648,8.718983008278641,96.1283469049042
1.1610654768146151,73.92037686048728,0.7671325188376554,49.59024044606388,3.139235359331777,92.48555979025994,2.2433086153951236,77.42785455022992,8.956547213089417,96.1283469049042
1.1927007714895572,74.20649632518602,0.760289157143217,48.32937562712961,3.224769412001155,92.48555979025994,2.304431549899697,78.63361526795589,9.200584277332743,96.1283469049042
1.225198026053201,75.07151668188132,0.7862710439409227,50.62257560757989,3.4028925990462477,93.92580962799306,2.372528837030682,80.06408854852535,9.45127056558032,96.1283469049042
1.2585807261363067,75.07151668188132,0.807694397460732,52.21151235975647,3.4956104623086626,94.28936300141372,2.437172606381381,81.31090254631886,9.708787247770397,96.1283469049042
1.29287299727743,76.24058285788392,0.831562234758987,53.57365822287859,3.5908545887185994,95.38848804376363,2.497975515869431,83.00357640629866,9.973320430138523,96.1283469049042
1.3280996223583492,76.24058285788392,0.852308161067753,54.6889174072875,3.688693810810222,95.38848804376363,2.57179213930428,83.86308168493125,10.245061289715755,97.62532477199305
1.3642860595145494,77.12931443051315,0.8774943609229141,56.11569627727448,4.163026296500274,96.87394431107928,2.635953554978639,84.9499899839499,10.245061289715755,95.38848804376363
1.4014584605337121,77.42785455022992,0.8993862080837475,57.28387384324109,4.276455354774088,96.87394431107928,2.707774799453144,86.2728906569553,10.5242062124915,97.62532477199305
1.4396436897555036,78.63361526795589,0.9238915855042933,58.6271666826143,4.891678251677663,98.38253314257915,2.7815529415171847,86.2728906569553,10.5242062124915,95.38848804376363
1.4300009333278183,76.83192539787734,0.9177033449083727,57.28387384324109,5.0249607288824665,98.38253314257915,2.8573413003272865,87.61639246471029,10.810956935340858,97.62532477199305
1.4788693434863207,78.63361526795589,0.9490646555324486,59.5401499363555,10.108277749881207,95.38848804376363,2.9351946478152584,87.61639246471029,10.810956935340858,95.38848804376363
1.5191637699430278,78.63361526795589,0.9749236106412613,60.93635189859675,10.383695761749895,95.020696752043,3.0151692482716412,88.98081622249731,11.105520691819017,97.62532477199305
1.5605560897400939,78.02840588994513,1.0014871389900757,61.88529539997178,10.66661802737364,94.6543235605254,3.0973228990076773,89.67097545139222,11.408110361928083,97.62532477199305
1.5501034601261228,76.83192539787734,1.0287744379303871,62.849016513408394,10.957249013497512,93.92580962799306,3.1817149721251856,90.3664877415587,11.718944625964578,97.62532477199305
1.6030762169349408,78.63361526795589,1.0568052278796884,63.82774536621959,11.255798757926833,93.20290275628935,3.268406457424534,91.0673946127848,12.038248122558779,97.62532477199305
