Tpeak,FWHM(eV)
5.431552661122663, 124.39510489510491
5.470510498960501, 124.39510489510491
5.509476850311852, 124.36328671328673
5.548443201663203, 124.33146853146853
5.587418066528069, 124.26783216783217
5.626375904365907, 124.26783216783217
5.665333742203745, 124.26783216783217
5.704308607068609, 124.2041958041958
5.743266444906447, 124.2041958041958
5.782241309771313, 124.14055944055944
5.82119914760915, 124.14055944055944
5.860156985446988, 124.14055944055944
5.899114823284826, 124.14055944055944
5.93808968814969, 124.07692307692308
5.977047525987528, 124.07692307692308
6.01601387733888, 124.0451048951049
6.054980228690231, 124.01328671328672
6.093938066528069, 124.01328671328672
6.132895904365907, 124.01328671328672
6.171862255717258, 123.98146853146854
6.210828607068609, 123.94965034965035
6.249794958419961, 123.91783216783216
6.288761309771313, 123.88601398601398
6.32771914760915, 123.88601398601398
